"Time","Line","tsNs","id","TraceID","_trace_id","compose_project","compose_service","container_name","filename","host","level","resource_service_name","service_name","source","span_id"
1728997244737,"2024-10-15 13:00:44,736 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244737167084,1728997244737167084_637b6a5d,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244683,"2024-10-15 13:00:44,682 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244683174131,1728997244683174131_bfe3d08d,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244664,"2024-10-15 13:00:44,664 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244664397323,1728997244664397323_19adadbc,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244648,"2024-10-15 13:00:44,648 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244648621495,1728997244648621495_4fab5e73,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244628,"2024-10-15 13:00:44,628 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244628272548,1728997244628272548_69a9a9d9,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244608,"2024-10-15 13:00:44,608 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244608567790,1728997244608567790_b85baa6f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244585,"2024-10-15 13:00:44,584 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244585146101,1728997244585146101_12d44486,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244538,"2024-10-15 13:00:44,538 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244538225200,1728997244538225200_932ffc28,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244521,"2024-10-15 13:00:44,521 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244521227116,1728997244521227116_5d7f4f37,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244500,"2024-10-15 13:00:44,500 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244500706283,1728997244500706283_64dbd173,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244480,"2024-10-15 13:00:44,479 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244480204734,1728997244480204734_edd4eb71,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244449,"2024-10-15 13:00:44,448 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244449209025,1728997244449209025_318b8db9,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244430,"2024-10-15 13:00:44,430 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244430457276,1728997244430457276_2327148a,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244410,"2024-10-15 13:00:44,410 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244410721692,1728997244410721692_577777f4,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244393,"2024-10-15 13:00:44,393 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1728997244393727409,1728997244393727409_c908f79a,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244377,"2024-10-15 13:00:44,377 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244377664821,1728997244377664821_8941b23b,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244357,"2024-10-15 13:00:44,357 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244357238644,1728997244357238644_aaf6dce8,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244338,"2024-10-15 13:00:44,338 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244338490307,1728997244338490307_4a53484f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244322,"2024-10-15 13:00:44,321 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244322100939,1728997244322100939_5454601c,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244300,"2024-10-15 13:00:44,299 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1728997244300215988,1728997244300215988_c82ebed7,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244258,"2024-10-15 13:00:44,257 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244258261788,1728997244258261788_706e0fd2,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244157,"2024-10-15 13:00:44,157 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244157850409,1728997244157850409_591d947a,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244138,"2024-10-15 13:00:44,137 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1728997244138047884,1728997244138047884_dab257ae,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244116,"2024-10-15 13:00:44,116 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244116391260,1728997244116391260_6882bb64,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244095,"2024-10-15 13:00:44,095 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244095528612,1728997244095528612_db53c94f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244078,"2024-10-15 13:00:44,078 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244078275810,1728997244078275810_d44ebbba,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244059,"2024-10-15 13:00:44,059 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244059356898,1728997244059356898_1be543b2,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244038,"2024-10-15 13:00:44,038 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997244038446733,1728997244038446733_abb54996,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244021,"2024-10-15 13:00:44,021 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244021379177,1728997244021379177_99e2755,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997244004,"2024-10-15 13:00:44,004 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997244004405002,1728997244004405002_1d1a8890,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243989,"2024-10-15 13:00:43,988 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243989010656,1728997243989010656_3004f6e7,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243947,"2024-10-15 13:00:43,947 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997243947238843,1728997243947238843_dc6e6c2b,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243928,"2024-10-15 13:00:43,927 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243928137467,1728997243928137467_e18b91cc,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243912,"2024-10-15 13:00:43,911 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243912021821,1728997243912021821_b11c79d9,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243896,"2024-10-15 13:00:43,895 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1728997243896114294,1728997243896114294_d121846c,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243881,"2024-10-15 13:00:43,881 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997243881240942,1728997243881240942_d4a92082,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243866,"2024-10-15 13:00:43,866 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243866483473,1728997243866483473_a956f50c,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243851,"2024-10-15 13:00:43,851 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997243851527857,1728997243851527857_1b677ae7,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243834,"2024-10-15 13:00:43,834 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243834813721,1728997243834813721_926a247f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243816,"2024-10-15 13:00:43,816 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243816796016,1728997243816796016_e5547e33,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243800,"2024-10-15 13:00:43,800 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997243800720003,1728997243800720003_8567e975,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243777,"2024-10-15 13:00:43,777 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1728997243777932819,1728997243777932819_159e4619,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243751,"2024-10-15 13:00:43,751 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997243751819328,1728997243751819328_d52d93f2,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243733,"2024-10-15 13:00:43,733 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1728997243733749585,1728997243733749585_c421146e,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243716,"2024-10-15 13:00:43,716 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243716625690,1728997243716625690_e15f9bea,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
1728997243681,"2024-10-15 13:00:43,681 - [Lat: Unknown, Lon: Unknown] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1728997243681291181,1728997243681291181_c7f5fc71,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/7dea31d497af37e43fef6684e966dc72559f4ea38ae80d53ccc75cdb72755d1f/json.log,docker-desktop,info,login-app],fyp-cyberguard-login-app-1,stderr,0
